"State","ViolentCrime","Murderandnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","PropertyCrime","Burglary","Larcenytheft","Motorvehicletheft"
"MASSACHUSETTS",461.591341562184,2.7918727765808,27.2514199436095,120.613996569797,310.934052272197,2373.9336774049,542.916112018974,1533.45949278638,297.558072599542
"MICHIGAN",554.589782373813,6.12292785544779,51.4871189450299,132.429325717384,364.550409855951,3095.45460181048,698.57338605616,1918.96377248113,477.917443273182
"MINNESOTA",297.88701688734,2.2545205826037,44.0298050453185,92.4403130420618,159.162378217356,3085.19142315097,579.813547824013,2226.55200117617,278.82587415079
"MISSISSIPPI",285.081585235473,7.50842941205686,40.0369310868138,86.3566385085709,151.179586228032,3340.61200396702,941.230941176596,2133.93356511978,265.447497670648
"MISSOURI",525.698906473555,6.94097461965029,28.0412512735774,124.130658436172,366.586022144155,3928.72425764864,738.550314564625,2746.88109149079,443.292851593231
"MONTANA",281.661708052135,1.98734077813026,32.240816934324,18.9119378047338,228.521612534947,3143.94083206541,389.34060866185,2543.84725972607,210.75296367749
"NEBRASKA",290.503386011193,2.59019726938298,33.1764274827046,60.0943904472107,194.642370811894,3454.41479219092,535.847169960406,2597.87974714828,320.687875082237
"NEVADA",606.839387164274,8.53070245365365,42.0737557908355,194.715354063492,361.519574856293,4241.49838889816,972.375846185637,2153.87813601667,1115.24440669586
"NEW HAMPSHIRE",181.016717227001,1.40832269504319,58.5518598127411,29.1568821491425,91.8996525700742,1991.99267786828,366.105910953197,1509.75475926677,116.132007648314
"NEW JERSEY",354.660082531107,4.78324830736672,13.8565082860887,151.584235927701,184.436090009951,2333.02075895354,447.124745854088,1568.35485508306,317.541158016386
"NEW MEXICO",702.057728377022,7.40705213140253,54.2183706552377,98.9527504637168,541.479555126665,4149.27575858166,1094.21340485676,2640.28851362966,414.773840095236
"NEW YORK",448.366794866755,4.57008177478074,18.9346452771818,183.928553844471,240.933513970321,2110.54835717601,353.882861121488,1570.2512940438,186.414202010722
"NORTH CAROLINA",471.243249857195,6.78584238352198,26.6269112028121,147.102636296084,290.727859974777,4092.66754453654,1205.14893575215,2557.32682883184,330.191779952547
"NORTH DAKOTA",98.1790468675436,1.18170300722396,24.304545581763,7.39764086700073,65.295157411556,1978.17590880289,312.088824715448,1499.88272588754,166.204358199902
"OHIO",375.15455912097,5.5473507274655,41.3500858922581,176.718411810944,151.538710690303,3782.62946209458,912.453646489338,2485.10192781739,385.073887787852
"OKLAHOMA",508.584835355384,5.27074729613482,41.7431911528111,91.0401805696015,370.530716336836,4042.0149024038,1006.00808820131,2644.22399379461,391.782820407883
"OREGON",286.864983893229,2.21383476935684,34.7517530971417,68.043722913418,181.855673113313,4399.80873822383,758.633414493405,3112.10703493285,529.068288797579
"PENNSYLVANIA",438.770037241643,6.3785172253327,29.638591290415,162.027073983091,240.725854742804,2443.57695780594,460.774463322871,1738.51983463711,244.282659845958
"PUERTO RICO",244.858583240415,19.580506813045,4.31998126815223,141.869207326893,79.0888878323254,1417.82296461143,439.436674442633,740.685072343071,237.701217825725
"RHODE ISLAND",251.164061331235,3.15929636894635,29.8274745421111,72.1062935971284,146.070996823049,2718.85328692265,494.151120295784,1816.03788925551,408.664277371354
"SOUTH CAROLINA",761.635723700521,7.4097589565379,42.555658657009,132.243836176918,579.426469910056,4342.57052923454,1001.61953074199,2956.22084083464,384.730157657909
"SOUTH DAKOTA",178.512861773725,2.35789714264791,47.7314411244081,19.0130412212823,109.410482285386,1795.36044031998,327.423953067033,1358.69737555008,109.239111702865
"TENNESSEE",752.830935111243,7.24472531171185,36.4080987308482,167.265949673644,541.912161395039,4275.52830733869,1026.88950234271,2828.07579257211,420.563012423865
"TEXAS",530.201641320385,6.1585274247605,37.2631914613177,156.714597173575,330.065325260732,4335.39073287525,962.391098449554,2963.956800735,409.042833690695
"UTAH",227.427397929547,2.28399624236489,37.2689657494959,44.4157697463316,143.458666191355,3870.67763048978,606.34861378256,2920.27411760571,344.054899101512
"VERMONT",119.854635515758,1.30524990875663,23.3483823980291,11.7226714245326,83.47833178444,2280.49973433452,491.705261693507,1685.9139468862,102.880525754816
"VIRGINIA",281.96729758088,6.10488308601006,22.663594526916,99.070544518159,154.128275449795,2631.27274738707,390.942913049378,2029.5998991601,210.729935177587
"WASHINGTON",345.798992766041,3.26630603929838,44.6897597956223,92.0411728376949,205.801754093425,4890.79504950775,959.440636460363,3147.81903282262,783.53538022476
"WEST VIRGINIA",275.942652586822,4.4735060663675,18.016653571146,45.8343960180189,207.618096931289,2640.82401918161,626.478813506496,1802.99295547479,211.352250200328
"WISCONSIN",243.175977263704,3.5560405405415,20.6741605889357,82.9174047890901,136.028371345137,2662.68682963405,441.876643778198,1992.59324331228,228.216942543578
"WYOMING",230.08619678847,2.77511029501088,23.8817533204096,15.2866928425595,188.14264033049,3155.0209994366,476.29851394154,2533.72004950219,145.002435992865
"ILLINOIS",NA,NA,NA,NA,NA,NA,NA,NA,NA
