"State","ViolentCrime","Murderandnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","PropertyCrime","Burglary","Larcenytheft","Motorvehicletheft"
"PENNSYLVANIA",451.693799722515,6.15975067763434,27.9422444370071,175.05529618131,242.536508426563,2465.58053402719,470.936646138075,1750.94702735362,243.696860535494
"PUERTO RICO",227.329664420782,18.8147185582885,3.00424464124227,133.536128333184,71.9745728880669,1354.37967949292,424.362285425645,711.242188963933,218.775205103346
"RHODE ISLAND",227.517539176291,2.62268056687367,26.6951414842499,68.8453648804339,129.354352244734,2586.89971056847,507.207688200747,1744.17624413409,335.515778233625
"SOUTH CAROLINA",765.904717051072,8.32102128928234,40.798665543699,136.584214944381,580.20081527371,4244.54528742039,990.346603032273,2874.37592594534,379.822758442774
"SOUTH DAKOTA",173.103909393517,1.12306262826174,43.5550321085604,15.4467396007254,112.979075055969,1632.75150086464,341.794026232665,1198.36183743874,92.5956371932368
"TENNESSEE",760.196138899136,6.77381215307974,35.4655065950766,184.297751299441,533.659068851538,4128.14715138192,1040.89870902234,2713.12986535758,374.11857700201
"TEXAS",516.750755240303,5.89068414907426,35.6408962018432,158.617292593505,316.60188229588,4084.07522694198,917.94624297574,2759.86246210123,406.266521865007
"UTAH",224.84689126342,1.84830238876278,34.1149277847701,49.0102357549449,139.873425334943,3522.68859564132,577.090832884843,2619.55022917703,326.047533579451
"VERMONT",136.575118893091,1.96301741288978,24.0304395923031,17.7002041472015,92.8814577406965,2304.69810874178,528.942312338014,1681.75568311717,94.0001132865941
"VIRGINIA",281.833168939355,5.22224114676514,23.3988592794082,101.330195527358,151.881872985823,2475.21467655938,417.204304881912,1864.30321687784,193.707154799628
"WASHINGTON",346.144859799165,2.96648399319044,42.9671259561539,100.238544759187,199.972705090633,4483.80365816967,912.403804074425,2853.12137562631,718.278478468933
"WEST VIRGINIA",282.06822158489,4.19858005894755,21.6280675469179,47.7287867405268,208.512787238498,2635.93948646686,638.430703317138,1780.83908810731,216.66969504241
"WISCONSIN",284.045405512025,2.95149505822544,20.3545177491035,100.188859689884,160.550533014812,2817.79593147204,485.808887815473,2079.47224388852,252.514799768056
"WYOMING",239.462972310715,1.78013468007189,27.0593028750635,13.9377134214977,196.685821334082,2980.30029406054,450.441757885323,2379.2537177461,150.604818429116
